日期,日期間距,買進匯率,賣出匯率,差距
20110214,15019,39.49,39.89,-1.0
20110215,15020,39.47,39.87,-1.0
20110216,15021,39.67,40.07,-1.0
20110217,15022,39.71,40.11,-1.0
20110218,15023,39.74,40.14,-1.0
20110221,15026,39.96,40.36,-1.0
20110222,15027,39.84,40.24,-1.0
20110223,15028,40.38,40.78,-1.0
20110224,15029,40.67,41.07,-1.0
20110225,15030,40.92,41.32,-1.0
20110301,15034,40.65,41.05,-1.0
20110302,15035,40.64,41.04,-1.0
20110303,15036,40.74,41.14,-1.0
20110304,15037,40.81,41.21,-1.0
20110307,15040,40.89,41.29,-1.0
20110308,15041,40.81,41.21,-1.0
20110309,15042,40.64,41.04,-1.0
20110310,15043,40.58,40.98,-1.0
20110311,15044,40.68,41.08,-1.0
20110314,15047,40.9,41.3,-1.0
20110315,15048,40.95,41.35,-1.0
20110316,15049,41.06,41.46,-1.0
20110317,15050,41.08,41.48,-1.0
20110318,15051,41.37,41.77,-1.0
20110321,15054,41.71,42.11,-1.0
20110322,15055,41.84,42.24,-1.0
20110323,15056,41.69,42.09,-1.0
20110324,15057,41.42,41.82,-1.0
20110325,15058,41.52,41.92,-1.0
20110328,15061,41.29,41.69,-1.0
20110329,15062,41.46,41.86,-1.0
20110330,15063,41.31,41.71,-1.0
20110331,15064,41.52,41.92,-1.0
20110401,15065,41.23,41.63,-1.0
20110406,15070,41.28,41.68,-1.0
20110407,15071,41.21,41.61,-1.0
20110408,15072,41.53,41.93,-1.0
20110411,15075,41.65,42.05,-1.0
20110412,15076,41.76,42.16,-1.0
20110413,15077,41.94,42.34,-1.0
20110414,15078,41.87,42.27,-1.0
20110415,15079,41.79,42.19,-1.0
20110418,15082,41.49,41.89,-1.0
20110419,15083,41.28,41.68,-1.0
20110420,15084,41.66,42.06,-1.0
20110421,15085,42.07,42.47,-1.0
20110422,15086,41.89,42.29,-1.0
20110425,15089,41.95,42.35,-1.0
20110426,15090,42.02,42.42,-1.0
20110427,15091,42.11,42.51,-1.0
20110428,15092,42.31,42.71,-1.0
20110429,15093,42.26,42.66,-1.0
20110503,15097,42.0,42.4,-1.0
20110504,15098,42.19,42.59,-1.0
20110505,15099,42.36,42.76,-1.0
20110506,15100,41.48,41.88,-1.0
20110509,15103,41.09,41.49,-1.0
20110510,15104,40.84,41.24,-1.0
20110511,15105,40.81,41.21,-1.0
20110512,15106,40.54,40.94,-1.0
20110513,15107,40.79,41.19,-1.0
20110516,15110,40.54,40.94,-1.0
20110517,15111,40.65,41.05,-1.0
20110518,15112,40.89,41.29,-1.0
20110519,15113,40.82,41.22,-1.0
20110520,15114,41.04,41.44,-1.0
20110523,15117,40.38,40.78,-1.0
20110524,15118,40.42,40.82,-1.0
20110525,15119,40.46,40.86,-1.0
20110526,15120,40.76,41.16,-1.0
20110527,15121,40.87,41.27,-1.0
20110530,15124,40.88,41.28,-1.0
20110531,15125,41.1,41.5,-1.0
20110601,15126,41.04,41.44,-1.0
20110602,15127,41.08,41.48,-1.0
20110603,15128,41.3,41.7,-1.0
20110607,15132,41.85,42.25,-1.0
20110608,15133,41.88,42.28,-1.0
20110609,15134,41.84,42.24,-1.0
20110610,15135,41.42,41.82,-1.0
20110613,15138,41.2,41.6,-1.0
20110614,15139,41.48,41.88,-1.0
20110615,15140,41.21,41.61,-1.0
20110616,15141,40.7,41.1,-1.0
20110617,15142,40.73,41.13,-1.0
20110620,15145,40.97,41.37,-1.0
20110621,15146,41.38,41.78,-1.0
20110622,15147,41.34,41.74,-1.0
20110623,15148,41.01,41.41,-1.0
20110624,15149,40.84,41.24,-1.0
20110627,15152,40.75,41.15,-1.0
20110628,15153,41.19,41.59,-1.0
20110629,15154,41.4,41.8,-1.0
20110630,15155,41.42,41.82,-1.0
20110701,15156,41.54,41.94,-1.0
20110704,15159,41.5,41.9,-1.0
20110705,15160,41.47,41.87,-1.0
20110706,15161,41.22,41.62,-1.0
20110707,15162,40.98,41.38,-1.0
20110708,15163,40.99,41.39,-1.0
20110711,15166,40.57,40.97,-1.0
20110712,15167,39.84,40.24,-1.0
20110713,15168,40.39,40.79,-1.0
20110714,15169,40.75,41.15,-1.0
20110715,15170,40.57,40.97,-1.0
20110718,15173,40.47,40.87,-1.0
20110719,15174,40.7,41.1,-1.0
20110720,15175,40.7,41.1,-1.0
20110721,15176,40.95,41.35,-1.0
20110722,15177,41.3,41.7,-1.0
20110725,15180,41.2,41.6,-1.0
20110726,15181,41.59,41.99,-1.0
20110727,15182,41.45,41.85,-1.0
20110728,15183,41.27,41.67,-1.0
20110729,15184,41.02,41.42,-1.0
20110801,15187,41.29,41.69,-1.0
20110802,15188,40.74,41.14,-1.0
20110803,15189,40.93,41.33,-1.0
20110804,15190,41.06,41.46,-1.0
20110805,15191,40.82,41.22,-1.0
20110808,15194,41.45,41.85,-1.0
20110809,15195,41.05,41.45,-1.0
20110810,15196,41.48,41.88,-1.0
20110811,15197,41.12,41.52,-1.0
20110812,15198,41.04,41.44,-1.0
20110815,15201,41.15,41.55,-1.0
20110816,15202,41.43,41.83,-1.0
20110817,15203,41.42,41.82,-1.0
20110818,15204,41.55,41.95,-1.0
20110819,15205,41.18,41.58,-1.0
20110822,15208,41.59,41.99,-1.0
20110823,15209,41.68,42.08,-1.0
20110824,15210,41.58,41.98,-1.0
20110825,15211,41.77,42.17,-1.0
20110826,15212,41.73,42.13,-1.0
20110829,15215,41.98,42.38,-1.0
20110830,15216,41.84,42.24,-1.0
20110831,15217,41.69,42.09,-1.0
20110901,15218,41.2,41.6,-1.0
20110902,15219,41.11,41.51,-1.0
20110905,15222,40.87,41.27,-1.0
20110906,15223,40.87,41.27,-1.0
20110907,15224,40.77,41.17,-1.0
20110908,15225,40.79,41.19,-1.0
20110909,15226,40.33,40.73,-1.0
20110913,15230,39.88,40.28,-1.0
20110914,15231,40.22,40.62,-1.0
20110915,15232,40.58,40.98,-1.0
20110916,15233,40.63,41.03,-1.0
20110919,15236,40.48,40.88,-1.0
20110920,15237,40.69,41.09,-1.0
20110921,15238,40.78,41.18,-1.0
20110922,15239,40.93,41.33,-1.0
20110923,15240,40.89,41.29,-1.0
20110926,15243,40.85,41.25,-1.0
20110927,15244,40.97,41.37,-1.0
20110928,15245,41.28,41.68,-1.0
20110929,15246,41.37,41.77,-1.0
20110930,15247,41.04,41.44,-1.0
20111003,15250,40.62,41.02,-1.0
20111004,15251,40.15,40.55,-1.0
20111005,15252,40.53,40.93,-1.0
20111006,15253,40.64,41.04,-1.0
20111007,15254,40.8,41.2,-1.0
20111011,15258,41.16,41.56,-1.0
20111012,15259,41.32,41.72,-1.0
20111013,15260,41.63,42.03,-1.0
20111014,15261,41.51,41.91,-1.0
20111017,15264,41.59,41.99,-1.0
20111018,15265,41.15,41.55,-1.0
20111019,15266,41.38,41.78,-1.0
20111020,15267,41.28,41.68,-1.0
20111021,15268,41.43,41.83,-1.0
20111024,15271,41.67,42.07,-1.0
20111025,15272,41.71,42.11,-1.0
20111026,15273,41.78,42.18,-1.0
20111027,15274,41.92,42.32,-1.0
20111028,15275,42.11,42.51,-1.0
20111031,15278,41.83,42.23,-1.0
20111101,15279,41.25,41.65,-1.0
20111102,15280,41.21,41.61,-1.0
20111103,15281,41.11,41.51,-1.0
20111104,15282,41.23,41.63,-1.0
20111107,15285,41.09,41.49,-1.0
20111108,15286,41.15,41.55,-1.0
20111109,15287,41.28,41.68,-1.0
20111110,15288,40.62,41.02,-1.0
20111111,15289,40.91,41.31,-1.0
20111114,15292,41.25,41.65,-1.0
20111115,15293,40.85,41.25,-1.0
20111116,15294,40.48,40.88,-1.0
20111117,15295,40.48,40.88,-1.0
20111118,15296,40.7,41.1,-1.0
20111121,15299,40.62,41.02,-1.0
20111122,15300,40.79,41.19,-1.0
20111123,15301,40.69,41.09,-1.0
20111124,15302,40.51,40.91,-1.0
20111125,15303,40.29,40.69,-1.0
20111128,15306,40.25,40.65,-1.0
20111129,15307,40.37,40.77,-1.0
20111130,15308,40.05,40.45,-1.0
20111201,15309,40.31,40.71,-1.0
20111202,15310,40.43,40.83,-1.0
20111205,15313,40.37,40.77,-1.0
20111206,15314,40.12,40.52,-1.0
20111207,15315,40.33,40.73,-1.0
20111208,15316,40.27,40.67,-1.0
20111209,15317,39.95,40.35,-1.0
20111212,15320,39.99,40.39,-1.0
20111213,15321,39.7,40.1,-1.0
20111214,15322,39.21,39.61,-1.0
20111215,15323,39.35,39.75,-1.0
20111216,15324,39.33,39.73,-1.0
20111219,15327,39.33,39.73,-1.0
20111220,15328,39.26,39.66,-1.0
20111221,15329,39.55,39.95,-1.0
20111222,15330,39.39,39.79,-1.0
20111223,15331,39.42,39.82,-1.0
20111226,15334,39.39,39.79,-1.0
20111227,15335,39.42,39.82,-1.0
20111228,15336,39.37,39.77,-1.0
20111229,15337,38.96,39.36,-1.0
20111230,15338,38.98,39.38,-1.0
20120102,15341,39.03,39.43,-1.0
20120103,15342,39.15,39.55,-1.0
20120104,15343,39.29,39.69,-1.0
20120105,15344,38.94,39.34,-1.0
20120106,15345,38.41,38.81,-1.0
20120109,15348,38.28,38.68,-1.0
20120110,15349,38.15,38.55,-1.0
20120111,15350,38.03,38.43,-1.0
20120112,15351,37.88,38.28,-1.0
20120113,15352,38.35,38.75,-1.0
20120116,15355,37.84,38.24,-1.0
20120117,15356,38.02,38.42,-1.0
20120118,15357,38.15,38.55,-1.0
20120119,15358,38.27,38.67,-1.0
20120120,15359,38.69,39.09,-1.0
20120130,15369,38.95,39.35,-1.0
20120131,15370,38.77,39.17,-1.0
20120201,15371,38.5,38.9,-1.0
20120202,15372,38.7,39.1,-1.0
20120203,15373,38.62,39.02,-1.0
20120204,15374,38.58,38.98,-1.0
20120206,15376,38.53,38.93,-1.0
20120207,15377,38.68,39.08,-1.0
20120208,15378,38.95,39.35,-1.0
20120209,15379,38.9,39.3,-1.0
20120210,15380,38.93,39.33,-1.0
20120213,15383,38.95,39.35,-1.0
20120214,15384,38.69,39.09,-1.0
20120215,15385,38.64,39.04,-1.0
20120216,15386,38.33,38.73,-1.0
20120217,15387,38.64,39.04,-1.0
20120220,15390,38.8,39.2,-1.0
20120221,15391,38.95,39.35,-1.0
20120222,15392,38.99,39.39,-1.0
20120223,15393,39.07,39.47,-1.0
20120224,15394,39.35,39.75,-1.0
20120229,15399,39.38,39.78,-1.0
20120301,15400,39.01,39.41,-1.0
20120302,15401,38.89,39.29,-1.0
20120303,15402,38.64,39.04,-1.0
20120305,15404,38.69,39.09,-1.0
20120306,15405,38.74,39.14,-1.0
20120307,15406,38.62,39.02,-1.0
20120308,15407,38.67,39.07,-1.0
20120309,15408,38.78,39.18,-1.0
20120312,15411,38.51,38.91,-1.0
20120313,15412,38.65,39.05,-1.0
20120314,15413,38.31,38.71,-1.0
20120315,15414,38.37,38.77,-1.0
20120316,15415,38.45,38.85,-1.0
20120319,15418,38.64,39.04,-1.0
20120320,15419,38.85,39.25,-1.0
20120321,15420,38.98,39.38,-1.0
20120322,15421,38.91,39.31,-1.0
20120323,15422,38.95,39.35,-1.0
20120326,15425,39.01,39.41,-1.0
20120327,15426,39.26,39.66,-1.0
20120328,15427,39.28,39.68,-1.0
20120329,15428,39.24,39.64,-1.0
20120330,15429,39.21,39.61,-1.0
20120402,15432,39.2,39.6,-1.0
20120403,15433,39.12,39.52,-1.0
20120405,15435,38.57,38.97,-1.0
20120406,15436,38.38,38.78,-1.0
20120409,15439,38.44,38.84,-1.0
20120410,15440,38.44,38.84,-1.0
20120411,15441,38.52,38.92,-1.0
20120412,15442,38.52,38.92,-1.0
20120413,15443,38.64,39.04,-1.0
20120416,15446,38.23,38.63,-1.0
20120417,15447,38.6,39.0,-1.0
20120418,15448,38.51,38.91,-1.0
20120419,15449,38.59,38.99,-1.0
20120420,15450,38.59,38.99,-1.0
20120423,15453,38.59,38.99,-1.0
20120424,15454,38.65,39.05,-1.0
20120425,15455,38.75,39.15,-1.0
20120426,15456,38.73,39.13,-1.0
20120427,15457,38.42,38.82,-1.0
20120430,15460,38.43,38.83,-1.0
20120502,15462,38.25,38.65,-1.0
20120503,15463,38.25,38.65,-1.0
20120504,15464,38.2,38.6,-1.0
20120507,15467,38.0,38.4,-1.0
20120508,15468,37.99,38.39,-1.0
20120509,15469,37.94,38.34,-1.0
20120510,15470,37.85,38.25,-1.0
20120511,15471,37.79,38.19,-1.0
20120514,15474,37.8,38.2,-1.0
20120515,15475,37.74,38.14,-1.0
20120516,15476,37.43,37.83,-1.0
20120517,15477,37.37,37.77,-1.0
20120518,15478,37.32,37.72,-1.0
20120521,15481,37.56,37.96,-1.0
20120522,15482,37.59,37.99,-1.0
20120523,15483,37.2,37.6,-1.0
20120524,15484,36.91,37.31,-1.0
20120525,15485,37.06,37.46,-1.0
20120528,15488,37.08,37.48,-1.0
20120529,15489,37.0,37.4,-1.0
20120530,15490,36.81,37.21,-1.0
20120531,15491,36.8,37.2,-1.0
20120601,15492,36.76,37.16,-1.0
20120604,15495,37.11,37.51,-1.0
20120605,15496,37.12,37.52,-1.0
20120606,15497,37.23,37.63,-1.0
20120607,15498,37.3,37.7,-1.0
20120608,15499,37.22,37.62,-1.0
20120611,15502,37.48,37.88,-1.0
20120612,15503,37.22,37.62,-1.0
20120613,15504,37.34,37.74,-1.0
20120614,15505,37.47,37.87,-1.0
20120615,15506,37.53,37.93,-1.0
20120618,15509,37.65,38.05,-1.0
20120619,15510,37.41,37.81,-1.0
20120620,15511,37.63,38.03,-1.0
20120621,15512,37.58,37.98,-1.0
20120622,15513,37.32,37.72,-1.0
20120625,15516,37.23,37.63,-1.0
20120626,15517,37.3,37.7,-1.0
20120627,15518,37.18,37.58,-1.0
20120628,15519,37.09,37.49,-1.0
20120629,15520,37.35,37.75,-1.0
20120702,15523,37.55,37.95,-1.0
20120703,15524,37.39,37.79,-1.0
20120704,15525,37.31,37.71,-1.0
20120705,15526,37.2,37.6,-1.0
20120706,15527,36.82,37.22,-1.0
20120709,15530,36.58,36.98,-1.0
20120710,15531,36.63,37.03,-1.0
20120711,15532,36.53,36.93,-1.0
20120712,15533,36.44,36.84,-1.0
20120713,15534,36.38,36.78,-1.0
20120716,15537,36.48,36.88,-1.0
20120717,15538,36.63,37.03,-1.0
20120718,15539,36.64,37.04,-1.0
20120719,15540,36.65,37.05,-1.0
20120720,15541,36.57,36.97,-1.0
20120723,15544,36.13,36.53,-1.0
20120724,15545,36.21,36.61,-1.0
20120725,15546,36.31,36.71,-1.0
20120726,15547,36.39,36.79,-1.0
20120727,15548,36.73,37.13,-1.0
20120730,15551,36.73,37.13,-1.0
20120731,15552,36.59,36.99,-1.0
20120801,15553,36.72,37.12,-1.0
20120802,15554,36.46,36.86,-1.0
20120803,15555,36.37,36.77,-1.0
20120806,15558,36.82,37.22,-1.0
20120807,15559,36.99,37.39,-1.0
20120808,15560,36.87,37.27,-1.0
20120809,15561,36.76,37.16,-1.0
20120810,15562,36.57,36.97,-1.0
20120813,15565,36.64,37.04,-1.0
20120814,15566,36.87,37.27,-1.0
20120815,15567,36.74,37.14,-1.0
20120816,15568,36.61,37.01,-1.0
20120817,15569,36.84,37.24,-1.0
20120820,15572,36.86,37.26,-1.0
20120821,15573,36.95,37.35,-1.0
20120822,15574,37.14,37.54,-1.0
20120823,15575,37.4,37.8,-1.0
20120824,15576,37.35,37.75,-1.0
20120827,15579,37.29,37.69,-1.0
20120828,15580,37.27,37.67,-1.0
20120829,15581,37.34,37.74,-1.0
20120830,15582,37.38,37.78,-1.0
20120831,15583,37.25,37.65,-1.0
20120903,15586,37.37,37.77,-1.0
20120904,15587,37.46,37.86,-1.0
20120905,15588,37.22,37.62,-1.0
20120906,15589,37.46,37.86,-1.0
20120907,15590,37.58,37.98,-1.0
20120910,15593,37.76,38.16,-1.0
20120911,15594,37.77,38.17,-1.0
20120912,15595,37.92,38.32,-1.0
20120913,15596,38.08,38.48,-1.0
20120914,15597,38.13,38.53,-1.0
20120917,15600,38.28,38.68,-1.0
20120918,15601,38.17,38.57,-1.0
20120919,15602,38.14,38.54,-1.0
20120920,15603,37.94,38.34,-1.0
20120921,15604,37.85,38.25,-1.0
20120924,15607,37.86,38.26,-1.0
20120925,15608,37.69,38.09,-1.0
20120926,15609,37.65,38.05,-1.0
20120927,15610,37.65,38.05,-1.0
20120928,15611,37.72,38.12,-1.0
20121001,15614,37.54,37.94,-1.0
20121002,15615,37.61,38.01,-1.0
20121003,15616,37.63,38.03,-1.0
20121004,15617,37.75,38.15,-1.0
20121005,15618,37.9,38.3,-1.0
20121008,15621,37.83,38.23,-1.0
20121009,15622,37.67,38.07,-1.0
20121011,15624,37.49,37.89,-1.0
20121012,15625,37.74,38.14,-1.0
20121015,15628,37.66,38.06,-1.0
20121016,15629,37.81,38.21,-1.0
20121017,15630,38.03,38.43,-1.0
20121018,15631,38.06,38.46,-1.0
20121019,15632,37.99,38.39,-1.0
20121022,15635,37.95,38.35,-1.0
20121023,15636,37.94,38.34,-1.0
20121024,15637,37.77,38.17,-1.0
20121025,15638,37.82,38.22,-1.0
20121026,15639,37.62,38.02,-1.0
20121029,15642,37.58,37.98,-1.0
20121030,15643,37.63,38.03,-1.0
20121031,15644,37.7,38.1,-1.0
20121101,15645,37.63,38.03,-1.0
20121102,15646,37.53,37.93,-1.0
20121105,15649,37.24,37.64,-1.0
20121106,15650,37.19,37.59,-1.0
20121107,15651,37.32,37.72,-1.0
20121108,15652,36.99,37.39,-1.0
20121109,15653,36.85,37.25,-1.0
20121112,15656,36.67,37.07,-1.0
20121113,15657,36.67,37.07,-1.0
20121114,15658,36.77,37.17,-1.0
20121115,15659,36.85,37.25,-1.0
20121116,15660,37.07,37.47,-1.0
20121119,15663,37.03,37.43,-1.0
20121120,15664,37.04,37.44,-1.0
20121121,15665,36.98,37.38,-1.0
20121122,15666,37.22,37.62,-1.0
20121123,15667,37.39,37.79,-1.0
20121126,15670,37.55,37.95,-1.0
20121127,15671,37.61,38.01,-1.0
20121128,15672,37.44,37.84,-1.0
20121129,15673,37.51,37.91,-1.0
20121130,15674,37.63,38.03,-1.0
20121203,15677,37.68,38.08,-1.0
20121204,15678,37.81,38.21,-1.0
20121205,15679,37.91,38.31,-1.0
20121206,15680,37.75,38.15,-1.0
20121207,15681,37.39,37.79,-1.0
20121210,15684,37.31,37.71,-1.0
20121211,15685,37.43,37.83,-1.0
20121212,15686,37.6,38.0,-1.0
20121213,15687,37.83,38.23,-1.0
20121214,15688,37.89,38.29,-1.0
20121217,15691,38.03,38.43,-1.0
20121218,15692,38.03,38.43,-1.0
20121219,15693,38.27,38.67,-1.0
20121220,15694,38.17,38.57,-1.0
20121221,15695,38.15,38.55,-1.0
20121222,15696,38.13,38.53,-1.0
20121224,15698,38.15,38.55,-1.0
20121225,15699,38.1,38.5,-1.0
20121226,15700,38.19,38.59,-1.0
20121227,15701,38.27,38.67,-1.0
20121228,15702,38.28,38.68,-1.0
20130102,15707,38.33,38.73,-1.0
20130103,15708,37.89,38.29,-1.0
20130104,15709,37.56,37.96,-1.0
20130107,15712,37.61,38.01,-1.0
20130108,15713,37.89,38.29,-1.0
20130109,15714,37.74,38.14,-1.0
20130110,15715,37.69,38.09,-1.0
20130111,15716,38.21,38.61,-1.0
20130114,15719,38.53,38.93,-1.0
20130115,15720,38.44,38.84,-1.0
20130116,15721,38.31,38.71,-1.0
20130117,15722,38.3,38.7,-1.0
20130118,15723,38.57,38.97,-1.0
20130121,15726,38.38,38.78,-1.0
20130122,15727,38.55,38.95,-1.0
20130123,15728,38.36,38.76,-1.0
20130124,15729,38.5,38.9,-1.0
20130125,15730,38.9,39.3,-1.0
20130128,15733,39.47,39.87,-1.0
20130129,15734,39.5,39.9,-1.0
20130130,15735,39.66,40.06,-1.0
20130131,15736,39.84,40.24,-1.0
20130201,15737,40.13,40.53,-1.0
20130204,15740,40.09,40.49,-1.0
20130205,15741,39.53,39.93,-1.0
20130206,15742,39.81,40.21,-1.0
20130207,15743,39.77,40.17,-1.0
20130208,15744,39.63,40.03,-1.0
20130218,15754,39.4,39.8,-1.0
20130219,15755,39.29,39.69,-1.0
20130220,15756,39.44,39.84,-1.0
20130221,15757,39.1,39.5,-1.0
20130222,15758,38.91,39.31,-1.0
20130223,15759,38.86,39.26,-1.0
20130225,15761,38.96,39.39,-1.0
20130226,15762,38.52,38.92,-1.0
20130227,15763,38.63,39.03,-1.0
20130301,15765,38.52,38.92,-1.0
20130304,15768,38.43,38.83,-1.0
20130305,15769,38.48,38.88,-1.0
20130306,15770,38.49,38.89,-1.0
20130307,15771,38.3,38.7,-1.0
20130308,15772,38.62,39.02,-1.0
20130311,15775,38.42,38.82,-1.0
20130312,15776,38.41,38.81,-1.0
20130313,15777,38.57,38.97,-1.0
20130314,15778,38.29,38.69,-1.0
20130315,15779,38.52,38.92,-1.0
20130318,15782,38.24,38.64,-1.0
20130319,15783,38.31,38.71,-1.0
20130320,15784,38.24,38.64,-1.0
20130321,15785,38.39,38.79,-1.0
20130322,15786,38.39,38.79,-1.0
20130325,15789,38.6,39.0,-1.0
20130326,15790,38.22,38.62,-1.0
20130327,15791,38.14,38.54,-1.0
20130328,15792,38.04,38.44,-1.0
20130329,15793,38.03,38.43,-1.0
20130401,15796,38.1,38.5,-1.0
20130402,15797,38.19,38.59,-1.0
20130403,15798,38.04,38.44,-1.0
20130408,15803,38.8,39.2,-1.0
20130409,15804,38.86,39.26,-1.0
20130410,15805,39.07,39.47,-1.0
20130411,15806,38.96,39.36,-1.0
20130412,15807,38.95,39.35,-1.0
20130415,15810,38.94,39.34,-1.0
20130416,15811,38.83,39.23,-1.0
20130417,15812,39.1,39.5,-1.0
20130418,15813,38.8,39.2,-1.0
20130419,15814,38.76,39.16,-1.0
20130422,15817,38.69,39.09,-1.0
20130423,15818,38.53,38.93,-1.0
20130424,15819,38.5,38.9,-1.0
20130425,15820,38.48,38.88,-1.0
20130426,15821,38.47,38.87,-1.0
20130429,15824,38.45,38.85,-1.0
20130430,15825,38.42,38.82,-1.0
20130502,15827,38.69,39.09,-1.0
20130503,15828,38.5,38.9,-1.0
20130506,15831,38.54,38.94,-1.0
20130507,15832,38.41,38.81,-1.0
20130508,15833,38.29,38.69,-1.0
20130509,15834,38.52,38.92,-1.0
20130510,15835,38.4,38.8,-1.0
20130513,15838,38.46,38.86,-1.0
20130514,15839,38.52,38.92,-1.0
20130515,15840,38.35,38.75,-1.0
20130516,15841,38.36,38.76,-1.0
20130517,15842,38.38,38.78,-1.0
20130520,15845,38.42,38.82,-1.0
20130521,15846,38.23,38.63,-1.0
20130522,15847,38.38,38.78,-1.0
20130523,15848,38.29,38.69,-1.0
20130524,15849,38.47,38.87,-1.0
20130527,15852,38.45,38.85,-1.0
20130528,15853,38.44,38.84,-1.0
20130529,15854,38.34,38.74,-1.0
20130530,15855,38.67,39.07,-1.0
20130531,15856,38.79,39.19,-1.0
20130603,15859,38.84,39.24,-1.0
20130604,15860,38.87,39.27,-1.0
20130605,15861,38.77,39.17,-1.0
20130606,15862,38.9,39.3,-1.0
20130607,15863,39.19,39.59,-1.0
20130610,15866,39.29,39.69,-1.0
20130611,15867,39.78,40.18,-1.0
20130613,15869,39.71,40.11,-1.0
20130614,15870,39.58,39.98,-1.0
20130617,15873,39.65,40.05,-1.0
20130618,15874,39.75,40.15,-1.0
20130619,15875,39.78,40.18,-1.0
20130620,15876,39.44,39.84,-1.0
20130621,15877,39.6,40.0,-1.0
20130624,15880,39.35,39.75,-1.0
20130625,15881,39.36,39.76,-1.0
20130626,15882,39.15,39.55,-1.0
20130627,15883,38.92,39.32,-1.0
20130628,15884,38.94,39.34,-1.0
20130701,15887,38.93,39.33,-1.0
20130702,15888,38.99,39.39,-1.0
20130703,15889,38.68,39.08,-1.0
20130704,15890,38.81,39.21,-1.0
20130705,15891,38.5,38.9,-1.0
20130708,15894,38.48,38.88,-1.0
20130709,15895,38.56,38.96,-1.0
20130710,15896,38.26,38.66,-1.0
20130711,15897,38.81,39.21,-1.0
20130712,15898,38.8,39.2,-1.0
20130715,15901,38.87,39.27,-1.0
20130716,15902,38.88,39.28,-1.0
20130717,15903,39.07,39.47,-1.0
20130718,15904,39.07,39.47,-1.0
20130719,15905,39.1,39.5,-1.0
20130722,15908,39.16,39.56,-1.0
20130723,15909,39.26,39.66,-1.0
20130724,15910,39.41,39.81,-1.0
20130725,15911,39.37,39.77,-1.0
20130726,15912,39.56,39.96,-1.0
20130729,15915,39.52,39.92,-1.0
20130730,15916,39.53,39.93,-1.0
20130731,15917,39.69,40.09,-1.0
20130801,15918,39.55,39.95,-1.0
20130802,15919,39.48,39.88,-1.0
20130805,15922,39.6,40.0,-1.0
20130806,15923,39.53,39.93,-1.0
20130807,15924,39.61,40.01,-1.0
20130808,15925,39.75,40.15,-1.0
20130809,15926,39.85,40.25,-1.0
20130812,15929,39.66,40.06,-1.0
20130813,15930,39.62,40.02,-1.0
20130814,15931,39.58,39.98,-1.0
20130815,15932,39.62,40.02,-1.0
20130816,15933,39.76,40.16,-1.0
20130819,15936,39.74,40.14,-1.0
20130820,15937,39.83,40.23,-1.0
20130821,15938,40.01,40.45,-1.0
20130822,15939,39.85,40.25,-1.0
20130823,15940,39.82,40.22,-1.0
20130826,15943,39.88,40.28,-1.0
20130827,15944,39.91,40.31,-1.0
20130828,15945,39.93,40.33,-1.0
20130829,15946,39.53,39.93,-1.0
20130830,15947,39.42,39.82,-1.0
20130902,15950,39.2,39.6,-1.0
20130903,15951,39.09,39.49,-1.0
20130904,15952,39.04,39.44,-1.0
20130905,15953,39.18,39.58,-1.0
20130906,15954,38.9,39.3,-1.0
20130909,15957,38.99,39.39,-1.0
20130910,15958,39.15,39.55,-1.0
20130911,15959,39.26,39.66,-1.0
20130912,15960,39.31,39.71,-1.0
20130913,15961,39.35,39.75,-1.0
20130914,15962,39.38,39.78,-1.0
20130916,15964,39.46,39.86,-1.0
20130917,15965,39.43,39.83,-1.0
20130918,15966,39.46,39.86,-1.0
20130923,15971,39.73,40.13,-1.0
20130924,15972,39.77,40.17,-1.0
20130925,15973,39.68,40.08,-1.0
20130926,15974,39.8,40.2,-1.0
20130927,15975,39.69,40.09,-1.0
20130930,15978,39.76,40.16,-1.0
20131001,15979,39.88,40.28,-1.0
20131002,15980,39.75,40.15,-1.0
20131003,15981,39.8,40.2,-1.0
20131004,15982,39.81,40.21,-1.0
20131007,15985,39.79,40.19,-1.0
20131008,15986,39.71,40.11,-1.0
20131009,15987,39.64,40.04,-1.0
20131011,15989,39.71,40.11,-1.0
20131014,15992,39.72,40.12,-1.0
20131015,15993,39.65,40.05,-1.0
20131016,15994,39.6,40.0,-1.0
20131017,15995,39.86,40.26,-1.0
20131018,15996,40.05,40.45,-1.0
20131021,15999,40.02,40.42,-1.0
20131022,16000,40.03,40.43,-1.0
20131023,16001,40.24,40.64,-1.0
20131024,16002,40.34,40.74,-1.0
20131025,16003,40.44,40.84,-1.0
20131028,16006,40.42,40.82,-1.0
20131029,16007,40.33,40.73,-1.0
20131030,16008,40.21,40.61,-1.0
20131031,16009,40.08,40.48,-1.0
20131101,16010,39.69,40.09,-1.0
20131104,16013,39.52,39.92,-1.0
20131105,16014,39.48,39.88,-1.0
20131106,16015,39.53,39.93,-1.0
20131107,16016,39.6,40.0,-1.0
20131108,16017,39.28,39.68,-1.0
20131111,16020,39.32,39.72,-1.0
20131112,16021,39.41,39.81,-1.0
20131113,16022,39.55,39.95,-1.0
20131114,16023,39.6,40.0,-1.0
20131115,16024,39.59,39.99,-1.0
20131118,16027,39.65,40.05,-1.0
20131119,16028,39.66,40.06,-1.0
20131120,16029,39.75,40.15,-1.0
20131121,16030,39.51,39.91,-1.0
20131122,16031,39.7,40.1,-1.0
