日期,日期間距,買進匯率,賣出匯率,差距
20110609,15134,4.3985,4.4939,-1.0
20110610,15135,4.3963,4.4933,-1.0
20110613,15138,4.4007,4.4949,-1.0
20110614,15139,4.4046,4.5041,-1.0
20110615,15140,4.4015,4.4969,-1.0
20110616,15141,4.4196,4.5161,-1.0
20110617,15142,4.4265,4.5254,-1.0
20110620,15145,4.432,4.5271,-1.0
20110621,15146,4.4282,4.5272,-1.0
20110622,15147,4.4161,4.5148,-1.0
20110623,15148,4.4185,4.5146,-1.0
20110624,15149,4.4165,4.5115,-1.0
20110627,15152,4.4218,4.5175,-1.0
20110628,15153,4.4253,4.5224,-1.0
20110629,15154,4.4255,4.522,-1.0
20110630,15155,4.3984,4.4948,-1.0
20110701,15156,4.4024,4.4983,-1.0
20110704,15159,4.3966,4.4948,-1.0
20110705,15160,4.406,4.5023,-1.0
20110706,15161,4.4107,4.5065,-1.0
20110707,15162,4.4096,4.5057,-1.0
20110708,15163,4.4052,4.5005,-1.0
20110711,15166,4.4138,4.5109,-1.0
20110712,15167,4.4211,4.5178,-1.0
20110713,15168,4.4183,4.5166,-1.0
20110714,15169,4.4175,4.5159,-1.0
20110715,15170,4.4263,4.5215,-1.0
20110718,15173,4.4324,4.5281,-1.0
20110719,15174,4.4222,4.5175,-1.0
20110720,15175,4.4252,4.5196,-1.0
20110721,15176,4.4324,4.5284,-1.0
20110722,15177,4.4259,4.5223,-1.0
20110725,15180,4.4267,4.5254,-1.0
20110726,15181,4.4275,4.5259,-1.0
20110727,15182,4.423,4.5189,-1.0
20110728,15183,4.4304,4.5267,-1.0
20110729,15184,4.4322,4.5306,-1.0
20110801,15187,4.4333,4.5322,-1.0
20110802,15188,4.4348,4.5305,-1.0
20110803,15189,4.4427,4.5406,-1.0
20110804,15190,4.4484,4.5453,-1.0
20110805,15191,4.4485,4.5557,-1.0
20110808,15194,4.4637,4.5658,-1.0
20110809,15195,4.4623,4.5622,-1.0
20110810,15196,4.468,4.5715,-1.0
20110811,15197,4.4887,4.5901,-1.0
20110812,15198,4.4911,4.5887,-1.0
20110815,15201,4.4772,4.5761,-1.0
20110816,15202,4.4861,4.5825,-1.0
20110817,15203,4.4824,4.5802,-1.0
20110818,15204,4.4876,4.5866,-1.0
20110819,15205,4.488,4.5857,-1.0
20110822,15208,4.4904,4.587,-1.0
20110823,15209,4.4828,4.5812,-1.0
20110824,15210,4.4943,4.5914,-1.0
20110825,15211,4.4955,4.5933,-1.0
20110826,15212,4.5009,4.598,-1.0
20110829,15215,4.5036,4.6021,-1.0
20110830,15216,4.5047,4.6026,-1.0
20110831,15217,4.5022,4.601,-1.0
20110901,15218,4.4917,4.5893,-1.0
20110902,15219,4.4979,4.5976,-1.0
20110905,15222,4.5003,4.5976,-1.0
20110906,15223,4.5086,4.6068,-1.0
20110907,15224,4.5072,4.6069,-1.0
20110908,15225,4.5172,4.6145,-1.0
20110909,15226,4.5261,4.6245,-1.0
20110913,15230,4.5616,4.6604,-1.0
20110914,15231,4.5795,4.6832,-1.0
20110915,15232,4.5879,4.6911,-1.0
20110916,15233,4.5836,4.6852,-1.0
20110919,15236,4.6064,4.7072,-1.0
20110920,15237,4.6345,4.7374,-1.0
20110921,15238,4.6473,4.7484,-1.0
20110922,15239,4.7092,4.8128,-1.0
20110923,15240,4.7097,4.8125,-1.0
20110926,15243,4.7364,4.8376,-1.0
20110927,15244,4.7145,4.8167,-1.0
20110928,15245,4.7077,4.8167,-1.0
20110929,15246,4.7063,4.8106,-1.0
20110930,15247,4.7238,4.8326,-1.0
20111003,15250,4.7499,4.8514,-1.0
20111004,15251,4.7639,4.8672,-1.0
20111005,15252,4.7577,4.8592,-1.0
20111006,15253,4.7531,4.856,-1.0
20111007,15254,4.7344,4.8367,-1.0
20111011,15258,4.7106,4.8153,-1.0
20111012,15259,4.7276,4.8325,-1.0
20111013,15260,4.6977,4.8033,-1.0
20111014,15261,4.7014,4.8047,-1.0
20111017,15264,4.6669,4.7794,-1.0
20111018,15265,4.6788,4.7819,-1.0
20111019,15266,4.6666,4.7678,-1.0
20111020,15267,4.6863,4.7929,-1.0
20111021,15268,4.6956,4.8014,-1.0
20111024,15271,4.676,4.778,-1.0
20111025,15272,4.687,4.789,-1.0
20111026,15273,4.695,4.798,-1.0
20111027,15274,4.679,4.781,-1.0
20111028,15275,4.652,4.756,-1.0
20111031,15278,4.661,4.763,-1.0
20111101,15279,4.687,4.789,-1.0
20111102,15280,4.689,4.794,-1.0
20111103,15281,4.707,4.812,-1.0
20111104,15282,4.683,4.786,-1.0
20111107,15285,4.694,4.797,-1.0
20111108,15286,4.694,4.796,-1.0
20111109,15287,4.692,4.795,-1.0
20111110,15288,4.712,4.816,-1.0
20111111,15289,4.709,4.812,-1.0
20111114,15292,4.699,4.802,-1.0
20111115,15293,4.708,4.813,-1.0
20111116,15294,4.713,4.817,-1.0
20111117,15295,4.707,4.81,-1.0
20111118,15296,4.71,4.813,-1.0
20111121,15299,4.712,4.815,-1.0
20111122,15300,4.718,4.819,-1.0
20111123,15301,4.733,4.836,-1.0
20111124,15302,4.737,4.84,-1.0
20111125,15303,4.723,4.831,-1.0
20111128,15306,4.721,4.823,-1.0
20111129,15307,4.719,4.824,-1.0
20111130,15308,4.708,4.813,-1.0
20111201,15309,4.68,4.787,-1.0
20111202,15310,4.69,4.796,-1.0
20111205,15313,4.695,4.799,-1.0
20111206,15314,4.7,4.802,-1.0
20111207,15315,4.692,4.797,-1.0
20111208,15316,4.69,4.798,-1.0
20111209,15317,4.696,4.802,-1.0
20111212,15320,4.702,4.805,-1.0
20111213,15321,4.703,4.807,-1.0
20111214,15322,4.704,4.806,-1.0
20111215,15323,4.715,4.818,-1.0
20111216,15324,4.735,4.84,-1.0
20111219,15327,4.739,4.846,-1.0
20111220,15328,4.733,4.836,-1.0
20111221,15329,4.73,4.833,-1.0
20111222,15330,4.731,4.835,-1.0
20111223,15331,4.728,4.832,-1.0
20111226,15334,4.747,4.851,-1.0
20111227,15335,4.745,4.849,-1.0
20111228,15336,4.744,4.847,-1.0
20111229,15337,4.742,4.848,-1.0
20111230,15338,4.757,4.862,-1.0
20120102,15341,4.767,4.871,-1.0
20120103,15342,4.764,4.867,-1.0
20120104,15343,4.762,4.867,-1.0
20120105,15344,4.751,4.857,-1.0
20120106,15345,4.74,4.844,-1.0
20120109,15348,4.732,4.837,-1.0
20120110,15349,4.709,4.813,-1.0
20120111,15350,4.691,4.801,-1.0
20120112,15351,4.692,4.8,-1.0
20120113,15352,4.704,4.807,-1.0
20120116,15355,4.708,4.813,-1.0
20120117,15356,4.697,4.8,-1.0
20120118,15357,4.7,4.805,-1.0
20120119,15358,4.685,4.791,-1.0
20120120,15359,4.69,4.795,-1.0
20120130,15369,4.65,4.758,-1.0
20120131,15370,4.637,4.745,-1.0
20120201,15371,4.654,4.759,-1.0
20120202,15372,4.635,4.74,-1.0
20120203,15373,4.636,4.738,-1.0
20120204,15374,4.629,4.734,-1.0
20120206,15376,4.639,4.742,-1.0
20120207,15377,4.639,4.742,-1.0
20120208,15378,4.641,4.744,-1.0
20120209,15379,4.63,4.732,-1.0
20120210,15380,4.64,4.746,-1.0
20120213,15383,4.64,4.744,-1.0
20120214,15384,4.646,4.751,-1.0
20120215,15385,4.635,4.738,-1.0
20120216,15386,4.647,4.75,-1.0
20120217,15387,4.644,4.746,-1.0
20120220,15390,4.642,4.744,-1.0
20120221,15391,4.644,4.748,-1.0
20120222,15392,4.645,4.75,-1.0
20120223,15393,4.648,4.75,-1.0
20120224,15394,4.648,4.749,-1.0
20120229,15399,4.621,4.728,-1.0
20120301,15400,4.627,4.73,-1.0
20120302,15401,4.626,4.728,-1.0
20120303,15402,4.624,4.729,-1.0
20120305,15404,4.63,4.733,-1.0
20120306,15405,4.631,4.735,-1.0
20120307,15406,4.633,4.736,-1.0
20120308,15407,4.624,4.726,-1.0
20120309,15408,4.625,4.727,-1.0
20120312,15411,4.62,4.722,-1.0
20120313,15412,4.618,4.72,-1.0
20120314,15413,4.612,4.715,-1.0
20120315,15414,4.619,4.723,-1.0
20120316,15415,4.624,4.728,-1.0
20120319,15418,4.621,4.722,-1.0
20120320,15419,4.623,4.725,-1.0
20120321,15420,4.623,4.727,-1.0
20120322,15421,4.635,4.736,-1.0
20120323,15422,4.641,4.746,-1.0
20120326,15425,4.646,4.748,-1.0
20120327,15426,4.642,4.746,-1.0
20120328,15427,4.638,4.741,-1.0
20120329,15428,4.637,4.741,-1.0
20120330,15429,4.636,4.741,-1.0
20120402,15432,4.634,4.738,-1.0
20120403,15433,4.63,4.734,-1.0
20120405,15435,4.625,4.729,-1.0
20120406,15436,4.633,4.737,-1.0
20120409,15439,4.635,4.74,-1.0
20120410,15440,4.631,4.735,-1.0
20120411,15441,4.633,4.738,-1.0
20120412,15442,4.632,4.736,-1.0
20120413,15443,4.636,4.738,-1.0
20120416,15446,4.627,4.731,-1.0
20120417,15447,4.639,4.746,-1.0
20120418,15448,4.634,4.741,-1.0
20120419,15449,4.63,4.736,-1.0
20120420,15450,4.628,4.73,-1.0
20120423,15453,4.627,4.731,-1.0
20120424,15454,4.626,4.731,-1.0
20120425,15455,4.627,4.734,-1.0
20120426,15456,4.61,4.717,-1.0
20120427,15457,4.595,4.704,-1.0
20120430,15460,4.571,4.679,-1.0
20120502,15462,4.581,4.686,-1.0
20120503,15463,4.588,4.693,-1.0
20120504,15464,4.591,4.693,-1.0
20120507,15467,4.603,4.708,-1.0
20120508,15468,4.602,4.705,-1.0
20120509,15469,4.604,4.706,-1.0
20120510,15470,4.602,4.706,-1.0
20120511,15471,4.61,4.71,-1.0
20120514,15474,4.621,4.722,-1.0
20120515,15475,4.617,4.725,-1.0
20120516,15476,4.635,4.739,-1.0
20120517,15477,4.623,4.724,-1.0
20120518,15478,4.631,4.732,-1.0
20120521,15481,4.624,4.727,-1.0
20120522,15482,4.621,4.723,-1.0
20120523,15483,4.618,4.72,-1.0
20120524,15484,4.618,4.721,-1.0
20120525,15485,4.619,4.721,-1.0
20120528,15488,4.62,4.722,-1.0
20120529,15489,4.617,4.72,-1.0
20120530,15490,4.627,4.731,-1.0
20120531,15491,4.634,4.735,-1.0
20120601,15492,4.649,4.749,-1.0
20120604,15495,4.67,4.774,-1.0
20120605,15496,4.663,4.766,-1.0
20120606,15497,4.651,4.757,-1.0
20120607,15498,4.648,4.752,-1.0
20120608,15499,4.656,4.759,-1.0
20120611,15502,4.646,4.747,-1.0
20120612,15503,4.654,4.759,-1.0
20120613,15504,4.653,4.757,-1.0
20120614,15505,4.654,4.754,-1.0
20120615,15506,4.65,4.751,-1.0
20120618,15509,4.649,4.751,-1.0
20120619,15510,4.65,4.751,-1.0
20120620,15511,4.647,4.749,-1.0
20120621,15512,4.645,4.747,-1.0
20120622,15513,4.655,4.759,-1.0
20120625,15516,4.66,4.761,-1.0
20120626,15517,4.661,4.763,-1.0
20120627,15518,4.654,4.755,-1.0
20120628,15519,4.66,4.762,-1.0
20120629,15520,4.654,4.758,-1.0
20120702,15523,4.659,4.76,-1.0
20120703,15524,4.653,4.758,-1.0
20120704,15525,4.652,4.753,-1.0
20120705,15526,4.653,4.754,-1.0
20120706,15527,4.647,4.752,-1.0
20120709,15530,4.649,4.752,-1.0
20120710,15531,4.658,4.762,-1.0
20120711,15532,4.654,4.757,-1.0
20120712,15533,4.66,4.761,-1.0
20120713,15534,4.653,4.755,-1.0
20120716,15537,4.655,4.758,-1.0
20120717,15538,4.654,4.757,-1.0
20120718,15539,4.66,4.761,-1.0
20120719,15540,4.657,4.758,-1.0
20120720,15541,4.655,4.758,-1.0
20120723,15544,4.654,4.756,-1.0
20120724,15545,4.668,4.769,-1.0
20120725,15546,4.674,4.777,-1.0
20120726,15547,4.671,4.774,-1.0
20120727,15548,4.667,4.771,-1.0
20120730,15551,4.665,4.766,-1.0
20120731,15552,4.661,4.764,-1.0
20120801,15553,4.656,4.761,-1.0
20120802,15554,4.656,4.762,-1.0
20120803,15555,4.651,4.758,-1.0
20120806,15558,4.653,4.755,-1.0
20120807,15559,4.652,4.756,-1.0
20120808,15560,4.658,4.76,-1.0
20120809,15561,4.656,4.762,-1.0
20120810,15562,4.664,4.768,-1.0
20120813,15565,4.667,4.77,-1.0
20120814,15566,4.661,4.765,-1.0
20120815,15567,4.662,4.764,-1.0
20120816,15568,4.663,4.767,-1.0
20120817,15569,4.669,4.772,-1.0
20120820,15572,4.667,4.772,-1.0
20120821,15573,4.662,4.764,-1.0
20120822,15574,4.671,4.774,-1.0
20120823,15575,4.666,4.768,-1.0
20120824,15576,4.664,4.768,-1.0
20120827,15579,4.663,4.767,-1.0
20120828,15580,4.666,4.77,-1.0
20120829,15581,4.669,4.773,-1.0
20120830,15582,4.668,4.773,-1.0
20120831,15583,4.665,4.77,-1.0
20120903,15586,4.665,4.767,-1.0
20120904,15587,4.655,4.762,-1.0
20120905,15588,4.656,4.759,-1.0
20120906,15589,4.659,4.762,-1.0
20120907,15590,4.65,4.756,-1.0
20120910,15593,4.634,4.738,-1.0
20120911,15594,4.634,4.739,-1.0
20120912,15595,4.631,4.742,-1.0
20120913,15596,4.633,4.746,-1.0
20120914,15597,4.605,4.717,-1.0
20120917,15600,4.596,4.71,-1.0
20120918,15601,4.597,4.699,-1.0
20120919,15602,4.601,4.705,-1.0
20120920,15603,4.62,4.726,-1.0
20120921,15604,4.605,4.706,-1.0
20120924,15607,4.609,4.715,-1.0
20120925,15608,4.6,4.712,-1.0
20120926,15609,4.617,4.721,-1.0
20120927,15610,4.611,4.717,-1.0
20120928,15611,4.611,4.72,-1.0
20121001,15614,4.617,4.719,-1.0
20121002,15615,4.615,4.717,-1.0
20121003,15616,4.617,4.719,-1.0
20121004,15617,4.614,4.718,-1.0
20121005,15618,4.612,4.716,-1.0
20121008,15621,4.617,4.718,-1.0
20121009,15622,4.614,4.718,-1.0
20121011,15624,4.618,4.72,-1.0
20121012,15625,4.618,4.721,-1.0
20121015,15628,4.618,4.721,-1.0
20121016,15629,4.617,4.72,-1.0
20121017,15630,4.618,4.721,-1.0
20121018,15631,4.626,4.728,-1.0
20121019,15632,4.628,4.731,-1.0
20121022,15635,4.63,4.732,-1.0
20121023,15636,4.637,4.74,-1.0
20121024,15637,4.638,4.741,-1.0
20121025,15638,4.635,4.738,-1.0
20121026,15639,4.641,4.744,-1.0
20121029,15642,4.64,4.744,-1.0
20121030,15643,4.639,4.742,-1.0
20121031,15644,4.636,4.738,-1.0
20121101,15645,4.639,4.741,-1.0
20121102,15646,4.636,4.74,-1.0
20121105,15649,4.633,4.737,-1.0
20121106,15650,4.635,4.738,-1.0
20121107,15651,4.623,4.725,-1.0
20121108,15652,4.617,4.719,-1.0
20121109,15653,4.606,4.708,-1.0
20121112,15656,4.607,4.715,-1.0
20121113,15657,4.615,4.726,-1.0
20121114,15658,4.617,4.72,-1.0
20121115,15659,4.621,4.723,-1.0
20121116,15660,4.636,4.738,-1.0
20121119,15663,4.63,4.732,-1.0
20121120,15664,4.625,4.727,-1.0
20121121,15665,4.627,4.731,-1.0
20121122,15666,4.63,4.733,-1.0
20121123,15667,4.628,4.731,-1.0
20121126,15670,4.627,4.731,-1.0
20121127,15671,4.628,4.732,-1.0
20121128,15672,4.63,4.732,-1.0
20121129,15673,4.625,4.731,-1.0
20121130,15674,4.619,4.72,-1.0
20121203,15677,4.621,4.722,-1.0
20121204,15678,4.622,4.726,-1.0
20121205,15679,4.621,4.723,-1.0
20121206,15680,4.623,4.724,-1.0
20121207,15681,4.617,4.719,-1.0
20121210,15684,4.622,4.723,-1.0
20121211,15685,4.603,4.705,-1.0
20121212,15686,4.605,4.707,-1.0
20121213,15687,4.611,4.713,-1.0
20121214,15688,4.604,4.705,-1.0
20121217,15691,4.613,4.714,-1.0
20121218,15692,4.613,4.715,-1.0
20121219,15693,4.616,4.718,-1.0
20121220,15694,4.615,4.717,-1.0
20121221,15695,4.617,4.719,-1.0
20121222,15696,4.617,4.718,-1.0
20121224,15698,4.615,4.716,-1.0
20121225,15699,4.612,4.714,-1.0
20121226,15700,4.611,4.724,-1.0
20121227,15701,4.61,4.711,-1.0
20121228,15702,4.613,4.714,-1.0
20130102,15707,4.607,4.71,-1.0
20130103,15708,4.606,4.71,-1.0
20130104,15709,4.608,4.712,-1.0
20130107,15712,4.609,4.71,-1.0
20130108,15713,4.615,4.718,-1.0
20130109,15714,4.613,4.716,-1.0
20130110,15715,4.61,4.712,-1.0
20130111,15716,4.612,4.713,-1.0
20130114,15719,4.61,4.711,-1.0
20130115,15720,4.612,4.714,-1.0
20130116,15721,4.616,4.722,-1.0
20130117,15722,4.613,4.714,-1.0
20130118,15723,4.611,4.713,-1.0
20130121,15726,4.608,4.711,-1.0
20130122,15727,4.614,4.715,-1.0
20130123,15728,4.615,4.718,-1.0
20130124,15729,4.622,4.724,-1.0
20130125,15730,4.639,4.744,-1.0
20130128,15733,4.696,4.802,-1.0
20130129,15734,4.7,4.803,-1.0
20130130,15735,4.694,4.797,-1.0
20130131,15736,4.701,4.804,-1.0
20130201,15737,4.707,4.81,-1.0
20130204,15740,4.696,4.8,-1.0
20130205,15741,4.69,4.792,-1.0
20130206,15742,4.725,4.785,-1.0
20130207,15743,4.719,4.779,-1.0
20130208,15744,4.743,4.803,-1.0
20130218,15754,4.733,4.793,-1.0
20130219,15755,4.715,4.775,-1.0
20130220,15756,4.706,4.766,-1.0
20130221,15757,4.72,4.78,-1.0
20130222,15758,4.719,4.779,-1.0
20130223,15759,4.72,4.78,-1.0
20130225,15761,4.734,4.794,-1.0
20130226,15762,4.736,4.796,-1.0
20130227,15763,4.736,4.796,-1.0
20130301,15765,4.734,4.794,-1.0
20130304,15768,4.741,4.801,-1.0
20130305,15769,4.742,4.802,-1.0
20130306,15770,4.739,4.799,-1.0
20130307,15771,4.744,4.804,-1.0
20130308,15772,4.752,4.812,-1.0
20130311,15775,4.756,4.806,-1.0
20130312,15776,4.752,4.802,-1.0
20130313,15777,4.755,4.805,-1.0
20130314,15778,4.753,4.803,-1.0
20130315,15779,4.758,4.808,-1.0
20130318,15782,4.763,4.813,-1.0
20130319,15783,4.765,4.815,-1.0
20130320,15784,4.77,4.82,-1.0
20130321,15785,4.775,4.825,-1.0
20130322,15786,4.79,4.84,-1.0
20130325,15789,4.786,4.836,-1.0
20130326,15790,4.784,4.834,-1.0
20130327,15791,4.787,4.837,-1.0
20130328,15792,4.789,4.839,-1.0
20130329,15793,4.78,4.83,-1.0
20130401,15796,4.789,4.839,-1.0
20130402,15797,4.792,4.842,-1.0
20130403,15798,4.794,4.844,-1.0
20130408,15803,4.811,4.861,-1.0
20130409,15804,4.816,4.866,-1.0
20130410,15805,4.816,4.866,-1.0
20130411,15806,4.809,4.859,-1.0
20130412,15807,4.814,4.864,-1.0
20130415,15810,4.808,4.858,-1.0
20130416,15811,4.805,4.855,-1.0
20130417,15812,4.808,4.858,-1.0
20130418,15813,4.807,4.857,-1.0
20130419,15814,4.797,4.847,-1.0
20130422,15817,4.798,4.848,-1.0
20130423,15818,4.799,4.849,-1.0
20130424,15819,4.797,4.847,-1.0
20130425,15820,4.785,4.835,-1.0
20130426,15821,4.781,4.831,-1.0
20130429,15824,4.762,4.812,-1.0
20130430,15825,4.765,4.815,-1.0
20130502,15827,4.772,4.822,-1.0
20130503,15828,4.769,4.819,-1.0
20130506,15831,4.754,4.804,-1.0
20130507,15832,4.763,4.813,-1.0
20130508,15833,4.758,4.808,-1.0
20130509,15834,4.764,4.814,-1.0
20130510,15835,4.794,4.844,-1.0
20130513,15838,4.824,4.874,-1.0
20130514,15839,4.826,4.876,-1.0
20130515,15840,4.835,4.885,-1.0
20130516,15841,4.846,4.896,-1.0
20130517,15842,4.85,4.9,-1.0
20130520,15845,4.864,4.914,-1.0
20130521,15846,4.841,4.891,-1.0
20130522,15847,4.836,4.886,-1.0
20130523,15848,4.849,4.899,-1.0
20130524,15849,4.854,4.904,-1.0
20130527,15852,4.854,4.904,-1.0
20130528,15853,4.862,4.912,-1.0
20130529,15854,4.863,4.913,-1.0
20130530,15855,4.859,4.909,-1.0
20130531,15856,4.84,4.89,-1.0
20130603,15859,4.854,4.904,-1.0
20130604,15860,4.847,4.897,-1.0
20130605,15861,4.833,4.883,-1.0
20130606,15862,4.832,4.882,-1.0
20130607,15863,4.819,4.869,-1.0
20130610,15866,4.831,4.881,-1.0
20130611,15867,4.876,4.926,-1.0
20130613,15869,4.839,4.889,-1.0
20130614,15870,4.841,4.891,-1.0
20130617,15873,4.847,4.897,-1.0
20130618,15874,4.844,4.894,-1.0
20130619,15875,4.843,4.893,-1.0
20130620,15876,4.866,4.916,-1.0
20130621,15877,4.881,4.931,-1.0
20130624,15880,4.886,4.936,-1.0
20130625,15881,4.875,4.925,-1.0
20130626,15882,4.871,4.921,-1.0
20130627,15883,4.855,4.905,-1.0
20130628,15884,4.861,4.911,-1.0
20130701,15887,4.863,4.913,-1.0
20130702,15888,4.867,4.917,-1.0
20130703,15889,4.873,4.923,-1.0
20130704,15890,4.872,4.922,-1.0
20130705,15891,4.87,4.92,-1.0
20130708,15894,4.882,4.932,-1.0
20130709,15895,4.879,4.929,-1.0
20130710,15896,4.867,4.917,-1.0
20130711,15897,4.849,4.899,-1.0
20130712,15898,4.84,4.89,-1.0
20130715,15901,4.846,4.896,-1.0
20130716,15902,4.84,4.89,-1.0
20130717,15903,4.842,4.892,-1.0
20130718,15904,4.852,4.902,-1.0
20130719,15905,4.85,4.9,-1.0
20130722,15908,4.846,4.896,-1.0
20130723,15909,4.846,4.896,-1.0
20130724,15910,4.849,4.899,-1.0
20130725,15911,4.849,4.899,-1.0
20130726,15912,4.849,4.899,-1.0
20130729,15915,4.849,4.899,-1.0
20130730,15916,4.853,4.903,-1.0
20130731,15917,4.869,4.919,-1.0
20130801,15918,4.867,4.917,-1.0
20130802,15919,4.87,4.92,-1.0
20130805,15922,4.862,4.912,-1.0
20130806,15923,4.867,4.917,-1.0
20130807,15924,4.871,4.921,-1.0
20130808,15925,4.867,4.917,-1.0
20130809,15926,4.867,4.917,-1.0
20130812,15929,4.867,4.917,-1.0
20130813,15930,4.868,4.918,-1.0
20130814,15931,4.872,4.922,-1.0
20130815,15932,4.875,4.925,-1.0
20130816,15933,4.876,4.926,-1.0
20130819,15936,4.874,4.924,-1.0
20130820,15937,4.876,4.926,-1.0
20130821,15938,4.873,4.923,-1.0
20130822,15939,4.878,4.928,-1.0
20130823,15940,4.877,4.927,-1.0
20130826,15943,4.877,4.927,-1.0
20130827,15944,4.876,4.926,-1.0
20130828,15945,4.875,4.925,-1.0
20130829,15946,4.869,4.919,-1.0
20130830,15947,4.866,4.916,-1.0
20130902,15950,4.849,4.899,-1.0
20130903,15951,4.851,4.901,-1.0
20130904,15952,4.846,4.896,-1.0
20130905,15953,4.859,4.909,-1.0
20130906,15954,4.845,4.895,-1.0
20130909,15957,4.841,4.891,-1.0
20130910,15958,4.831,4.881,-1.0
20130911,15959,4.84,4.89,-1.0
20130912,15960,4.834,4.884,-1.0
20130913,15961,4.84,4.89,-1.0
20130914,15962,4.842,4.892,-1.0
20130916,15964,4.828,4.878,-1.0
20130917,15965,4.83,4.88,-1.0
20130918,15966,4.832,4.882,-1.0
20130923,15971,4.807,4.857,-1.0
20130924,15972,4.807,4.857,-1.0
20130925,15973,4.808,4.858,-1.0
20130926,15974,4.809,4.859,-1.0
20130927,15975,4.802,4.852,-1.0
20130930,15978,4.811,4.861,-1.0
20131001,15979,4.804,4.854,-1.0
20131002,15980,4.803,4.853,-1.0
20131003,15981,4.788,4.838,-1.0
20131004,15982,4.78,4.83,-1.0
20131007,15985,4.795,4.845,-1.0
20131008,15986,4.785,4.835,-1.0
20131009,15987,4.79,4.84,-1.0
20131011,15989,4.792,4.842,-1.0
20131014,15992,4.793,4.843,-1.0
20131015,15993,4.792,4.842,-1.0
20131016,15994,4.8,4.85,-1.0
20131017,15995,4.798,4.848,-1.0
20131018,15996,4.8,4.85,-1.0
20131021,15999,4.804,4.854,-1.0
20131022,16000,4.803,4.853,-1.0
20131023,16001,4.804,4.854,-1.0
20131024,16002,4.808,4.858,-1.0
20131025,16003,4.812,4.862,-1.0
20131028,16006,4.813,4.863,-1.0
20131029,16007,4.81,4.86,-1.0
20131030,16008,4.807,4.857,-1.0
20131031,16009,4.805,4.855,-1.0
20131101,16010,4.805,4.855,-1.0
20131104,16013,4.808,4.858,-1.0
20131105,16014,4.804,4.854,-1.0
20131106,16015,4.805,4.855,-1.0
20131107,16016,4.81,4.86,-1.0
20131108,16017,4.814,4.864,-1.0
20131111,16020,4.833,4.883,-1.0
20131112,16021,4.838,4.888,-1.0
20131113,16022,4.839,4.889,-1.0
20131114,16023,4.839,4.889,-1.0
20131115,16024,4.838,4.888,-1.0
20131118,16027,4.836,4.886,-1.0
20131119,16028,4.831,4.881,-1.0
20131120,16029,4.837,4.887,-1.0
20131121,16030,4.844,4.894,-1.0
20131122,16031,4.843,4.893,-1.0
20131125,16034,4.843,4.893,-1.0
20131126,16035,4.842,4.892,-1.0
20131127,16036,4.842,4.892,-1.0
20131128,16037,4.84,4.89,-1.0
20131129,16038,4.835,4.885,-1.0
20131202,16041,4.83,4.88,-1.0
20131203,16042,4.838,4.888,-1.0
20131204,16043,4.841,4.891,-1.0
20131205,16044,4.84,4.89,-1.0
20131206,16045,4.846,4.896,-1.0
20131209,16048,4.852,4.902,-1.0
20131210,16049,4.85,4.9,-1.0
20131211,16050,4.848,4.898,-1.0
20131212,16051,4.848,4.898,-1.0
20131213,16052,4.85,4.9,-1.0
20131216,16055,4.856,4.906,-1.0
20131217,16056,4.859,4.909,-1.0
20131218,16057,4.865,4.915,-1.0
20131219,16058,4.887,4.937,-1.0
20131220,16059,4.902,4.952,-1.0
20131223,16062,4.912,4.962,-1.0
20131224,16063,4.915,4.965,-1.0
20131225,16064,4.912,4.962,-1.0
20131226,16065,4.914,4.964,-1.0
20131227,16066,4.908,4.958,-1.0
20131230,16069,4.905,4.955,-1.0
20131231,16070,4.913,4.963,-1.0
20140102,16072,4.921,4.971,-1.0
20140103,16073,4.929,4.979,-1.0
20140106,16076,4.941,4.991,-1.0
20140107,16077,4.953,5.003,-1.0
20140108,16078,4.968,5.018,-1.0
20140109,16079,4.959,5.009,-1.0
20140110,16080,4.952,5.002,-1.0
20140113,16083,4.955,5.005,-1.0
20140114,16084,4.965,5.015,-1.0
20140115,16085,4.974,5.024,-1.0
20140116,16086,4.969,5.019,-1.0
20140117,16087,4.973,5.023,-1.0
20140120,16090,4.98,5.03,-1.0
20140121,16091,4.977,5.027,-1.0
20140122,16092,4.974,5.024,-1.0
20140123,16093,4.989,5.039,-1.0
20140124,16094,5.0,5.05,-1.0
20140127,16097,5.011,5.061,-1.0
20140128,16098,5.009,5.059,-1.0
20140129,16099,5.003,5.053,-1.0
20140205,16106,5.016,5.066,-1.0
20140206,16107,5.0,5.05,-1.0
20140207,16108,4.996,5.046,-1.0
20140210,16111,4.997,5.047,-1.0
20140211,16112,4.994,5.044,-1.0
20140212,16113,4.993,5.043,-1.0
20140213,16114,4.991,5.041,-1.0
20140214,16115,4.991,5.041,-1.0
20140217,16118,4.982,5.032,-1.0
20140218,16119,4.989,5.039,-1.0
20140219,16120,4.983,5.033,-1.0
20140220,16121,4.974,5.024,-1.0
20140221,16122,4.955,5.005,-1.0
20140224,16125,4.955,5.005,-1.0
20140225,16126,4.93,4.98,-1.0
20140226,16127,4.923,4.973,-1.0
20140227,16128,4.934,4.984,-1.0
20140303,16132,4.924,4.974,-1.0
20140304,16133,4.916,4.966,-1.0
20140305,16134,4.92,4.97,-1.0
20140306,16135,4.929,4.979,-1.0
20140307,16136,4.931,4.981,-1.0
